shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle
1.6474015712738037,-1.7832757435240687,-1.5877032279968262,-1.4743720454028626,1.621401071548462,-0.046222988759176076
1.6474299430847168,-1.786266943017477,-1.5904546976089478,-1.4693413165262719,1.6214412450790405,-0.04619914690126592
1.6474180221557617,-1.7894360027708949,-1.5932537317276,-1.4640010607293625,1.6213757991790771,-0.046160523091451466
1.647458553314209,-1.7919217548766078,-1.5952186584472656,-1.4601663512042542,1.6214276552200317,-0.046135727559224904
1.6474494934082031,-1.794640680352682,-1.5973448753356934,-1.4558824461749573,1.6214040517807007,-0.04601651826967412
1.6474659442901611,-1.7974354229369105,-1.599281668663025,-1.4518368628672143,1.62144935131073,-0.045760456715719044
1.6474659442901611,-1.8004023037352503,-1.6011327505111694,-1.4478688103011628,1.6214128732681274,-0.04517060915102178
1.6474732160568237,-1.803885122338766,-1.602846622467041,-1.4436286848834534,1.621362328529358,-0.043743435536519826
1.6474688053131104,-1.8065463505186976,-1.60392427444458,-1.440324993138649,1.6214128732681274,-0.04177552858461553
1.647508144378662,-1.8099528751769007,-1.6051559448242188,-1.436044455771782,1.6214323043823242,-0.038256470357076466
1.6474913358688354,-1.8131596050658167,-1.6061100959777832,-1.4320513171008606,1.621396541595459,-0.03443366685976201
1.647486925125122,-1.8172441921629847,-1.6073110103607178,-1.4266715210727234,1.6213703155517578,-0.0291064421283167
1.6476893424987793,-1.8200184307494105,-1.6080259084701538,-1.4226766687682648,1.6213191747665405,-0.02537089983095342
1.6480536460876465,-1.8235918484129847,-1.608734369277954,-1.4177579146674653,1.6212157011032104,-0.02108461061586553
1.648465871810913,-1.8273207149901332,-1.6093950271606445,-1.4128366124681015,1.6211822032928467,-0.01725179353822881
1.6487925052642822,-1.8310815296568812,-1.6098694801330566,-1.4084189993194123,1.62110435962677,-0.013960663472310841
1.6490893363952637,-1.8348781071104945,-1.6101760864257812,-1.4043852996877213,1.6211798191070557,-0.011150662099019826
1.6492884159088135,-1.838815828362936,-1.6103358268737793,-1.4008429211429139,1.621121883392334,-0.008878533040181935
1.6494637727737427,-1.8427015743651332,-1.6103583574295044,-1.3977309626391907,1.6211426258087158,-0.006954018269674123
1.6496435403823853,-1.8465100727477015,-1.6105281114578247,-1.3949287247708817,1.6212154626846313,-0.005472962056295216
1.6498135328292847,-1.850278993646139,-1.6109426021575928,-1.3922860485366364,1.6211860179901123,-0.004319016133443654
1.649888277053833,-1.8539139233031214,-1.6114089488983154,-1.3893898886493226,1.621291995048523,-0.0033476988421838882
1.6499418020248413,-1.8575178585448207,-1.6121747493743896,-1.3861597937396546,1.621249794960022,-0.002599541340963185
1.650115966796875,-1.8607412777342738,-1.613527774810791,-1.382321299319603,1.621175765991211,-0.0020030180560510757
1.6502572298049927,-1.8648463688292445,-1.616431474685669,-1.3751390439322968,1.6211758852005005,-0.0013902823077600601
1.6503288745880127,-1.8674975834288539,-1.6190943717956543,-1.3683940482190629,1.6212009191513062,-0.0010336081134241226
1.6504265069961548,-1.86918367962026,-1.6210682392120361,-1.363627867107727,1.6211934089660645,-0.0009153524981897476
1.650447130203247,-1.8712507687010707,-1.6242438554763794,-1.356333853011467,1.621246576309204,-0.0007098356830042007
1.6504201889038086,-1.8732549152769984,-1.6274049282073975,-1.3492494535497208,1.621249794960022,-0.0006249586688440445
1.6504369974136353,-1.8755437336363734,-1.631125569343567,-1.3411270093968888,1.6213037967681885,-0.0004251638995569351
1.6504369974136353,-1.878000875512594,-1.6348062753677368,-1.3334070158055802,1.6212610006332397,-0.000291172658101857
1.650439739227295,-1.8805080852904261,-1.638188123703003,-1.3261533987573166,1.6212892532348633,-0.00020438829530888825
1.6504831314086914,-1.8829218349852503,-1.6413593292236328,-1.3193489474109192,1.6213130950927734,-0.00021821657289677887
1.6505954265594482,-1.8853112659850062,-1.6446048021316528,-1.3129173976233979,1.6213011741638184,-0.0002129713641565445
1.650804042816162,-1.8878499470152796,-1.6480365991592407,-1.3065458101085206,1.6211771965026855,-0.00013906160463506012
1.6510604619979858,-1.8902789554991664,-1.6519209146499634,-1.299816445713379,1.621150016784668,-9.85304461877945e-05
1.6512551307678223,-1.8927184544005335,-1.6563420295715332,-1.2923208636096497,1.6210774183273315,-4.1309987203419496e-05
1.6513842344284058,-1.8950616321959437,-1.661301851272583,-1.2836857301047822,1.6209979057312012,-6.705919374638825e-05
1.6514923572540283,-1.8974634609618128,-1.6667935848236084,-1.2734228831580658,1.6210391521453857,-8.408223287403871e-06
1.6515761613845825,-1.8999091587462367,-1.6723204851150513,-1.2613077920726319,1.6209735870361328,2.7508735001902096e-05
1.6516646146774292,-1.9022828541197718,-1.678009033203125,-1.24750970423732,1.6210272312164307,-1.4607106344044496e-05
1.6516988277435303,-1.9047137699522914,-1.6840133666992188,-1.2321686011603852,1.621030330657959,-5.6568776265919496e-05
1.6518380641937256,-1.9071713886656703,-1.690398097038269,-1.215765581732132,1.6211154460906982,-1.9375477926075746e-05
1.6521321535110474,-1.9098826847472132,-1.6968507766723633,-1.198811338548996,1.621133804321289,1.3858583770343103e-05
1.6524152755737305,-1.9126531086363734,-1.70296311378479,-1.1819513899138947,1.621161937713623,-4.3217335836231996e-05
1.6527013778686523,-1.915352006951803,-1.7087805271148682,-1.1654717785171052,1.6212334632873535,2.384185791015625e-06
1.6531273126602173,-1.918039461175436,-1.7144938707351685,-1.149957762365677,1.6212486028671265,6.67572021484375e-06
1.6535500288009644,-1.9208342037596644,-1.7205513715744019,-1.1351550382426758,1.621297836303711,-2.209340230763246e-06
1.6539723873138428,-1.923472066918844,-1.7270270586013794,-1.1210562747767945,1.6213173866271973,1.3828277587890625e-05
1.6543954610824585,-1.9259816608824671,-1.733572006225586,-1.1072259110263367,1.6213239431381226,-2.209340230763246e-06
1.65477454662323,-1.9285112820067347,-1.7401082515716553,-1.0936252635768433,1.6213929653167725,-6.977711812794496e-06
1.6551058292388916,-1.931300779382223,-1.746787428855896,-1.0798381727984925,1.6213973760604858,-2.209340230763246e-06
1.655455231666565,-1.9341827831664027,-1.7540068626403809,-1.066088930969574,1.621331810951233,-2.209340230763246e-06
1.6556601524353027,-1.9372226200499476,-1.761558175086975,-1.0522679847529908,1.6212172508239746,-6.133714784795075e-05
1.6557514667510986,-1.940359731713766,-1.7687249183654785,-1.0385238093188782,1.6210861206054688,-2.209340230763246e-06
1.6559422016143799,-1.9437629185118617,-1.7755711078643799,-1.0250491064837952,1.6208575963974,1.844882899604272e-05
1.656054139137268,-1.9489127598204554,-1.785517930984497,-1.0062037271312256,1.6206598281860352,2.384185791015625e-06
1.6561776399612427,-1.951003213922018,-1.7895177602767944,-0.9989822071841736,1.6205426454544067,3.034869223483838e-05
1.656219244003296,-1.9549633465208949,-1.796136736869812,-0.9863501352122803,1.6204562187194824,4.710481152869761e-05
1.6563724279403687,-1.95900358776235,-1.8020449876785278,-0.9735447329333802,1.620212197303772,-7.7549611226857e-05
1.65647554397583,-1.9631864033141078,-1.8076958656311035,-0.9608174723437806,1.620002031326294,9.298324584960938e-06
1.6565220355987549,-1.9676605663695277,-1.8133283853530884,-0.9479817909053345,1.6197376251220703,9.298324584960938e-06
1.6565594673156738,-1.9724294147887171,-1.8187049627304077,-0.9350704711726685,1.6195693016052246,2.1191839550738223e-05
1.6565594673156738,-1.9774695835509242,-1.823777198791504,-0.9220636647990723,1.6192117929458618,-1.1269246236622621e-05
1.6566119194030762,-1.9825183353819789,-1.828096628189087,-0.909356490974762,1.6189019680023193,1.7189995560329407e-07
1.6565864086151123,-1.9876061878600062,-1.8318688869476318,-0.8971076768687745,1.6185736656188965,4.250502388458699e-05
1.6566286087036133,-1.9925233326353968,-1.835147500038147,-0.8857149642756958,1.6182827949523926,7.258844561874866e-05
1.6565982103347778,-1.9973327122130335,-1.8381409645080566,-0.8753830951503296,1.6180860996246338,3.798699253820814e-05
1.6566251516342163,-2.0018278561034144,-1.840981125831604,-0.8660062712481995,1.6177928447723389,5.441986286314204e-05
1.6566433906555176,-2.006259103814596,-1.843550205230713,-0.8575512331775208,1.6176300048828125,3.797483441303484e-05
1.6566416025161743,-2.010238309899801,-1.845900297164917,-0.8501644295505066,1.6175034046173096,5.158329076948576e-05
1.656696081161499,-2.013991495172018,-1.8482526540756226,-0.8438215416720887,1.617302656173706,-1.603761781865387e-05
1.6566370725631714,-2.0175568066039027,-1.8508034944534302,-0.8381028336337586,1.6172329187393188,-6.133714784795075e-05
1.656679630279541,-2.0205394230284632,-1.853305697441101,-0.8333900731853028,1.6171200275421143,2.1219253540039062e-05
1.6566705703735352,-2.02270569423818,-1.8553560972213745,-0.8301404279521485,1.6170473098754883,-5.547200338185121e-06
1.6566450595855713,-2.024996419946188,-1.8574328422546387,-0.8271280092052002,1.6169872283935547,-9.2808400289357e-05
1.6566898822784424,-2.0270401440062464,-1.8593981266021729,-0.8247473400882264,1.6168968677520752,-0.0001252333270471695
1.6566495895385742,-2.028802534142965,-1.861510992050171,-0.8228220504573365,1.6169037818908691,-0.00030213991274052887
1.6566870212554932,-2.0304233036436976,-1.8636205196380615,-0.8213346761516114,1.6167018413543701,-0.0005148092852991226
1.6566959619522095,-2.0320288143553675,-1.8659024238586426,-0.8200619977763672,1.6164989471435547,-0.000699345265523732
1.6567034721374512,-2.0335174999632777,-1.8680970668792725,-0.8190336984447022,1.616248369216919,-0.000775639210836232
1.65665864944458,-2.035009046594137,-1.870248556137085,-0.8181167405894776,1.616140365600586,-0.0009987990008752945
1.6566660404205322,-2.0363999805846156,-1.8724782466888428,-0.8173857492259522,1.6160085201263428,-0.0010603109942834976
1.656708002090454,-2.037670751611227,-1.8748306035995483,-0.8168183130076905,1.6157724857330322,-0.001111332570211232
1.656691551208496,-2.03878178218984,-1.8772180080413818,-0.8162858051112671,1.6154117584228516,-0.001237217579976857
1.656691551208496,-2.0397659740843714,-1.8795136213302612,-0.8158322137645264,1.6151529550552368,-0.0013120810138147476
1.656691551208496,-2.0403477154173792,-1.8811886310577393,-0.8156610888293763,1.614994764328003,-0.0013812224017542007
1.6566370725631714,-2.0409699879088343,-1.8830689191818237,-0.8153621119311829,1.614708423614502,-0.0013654867755334976
1.6566542387008667,-2.04141964534902,-1.884857177734375,-0.8152273458293458,1.6141197681427002,-0.0014684836017053726
1.656708002090454,-2.0416089497008265,-1.8866032361984253,-0.8150876325419922,1.61293625831604,-0.0017092863665979507
1.6566705703735352,-2.041516443292135,-1.8879151344299316,-0.8149677079967041,1.610853672027588,-0.0017679373370569351
1.6566870212554932,-2.0411373577513636,-1.8893029689788818,-0.8148548764041443,1.6068028211593628,-0.0017851034747522476
1.6566370725631714,-2.040671011010641,-1.8902220726013184,-0.814847545032837,1.602444052696228,-0.0018299261676233414
1.6566497087478638,-2.0400034389891566,-1.8911304473876953,-0.8148954671672364,1.5962235927581787,-0.0017893950091760757
1.6567034721374512,-2.0392753086485804,-1.8918074369430542,-0.81504841268573,1.5890109539031982,-0.0018084684955042007
1.6567471027374268,-2.0384565792479457,-1.8923766613006592,-0.8151852649501343,1.5812911987304688,-0.0018222967730920914
1.6568803787231445,-2.0377046070494593,-1.8927669525146484,-0.8152662080577393,1.5733314752578735,-0.0017727057086389664
1.6568667888641357,-2.036966463128561,-1.8931183815002441,-0.8153398793986817,1.5655250549316406,-0.0017860571490686539
1.6568593978881836,-2.036389013329977,-1.8933848142623901,-0.8153562110713501,1.5582417249679565,-0.0016930739032190445
1.6568458080291748,-2.0359002552428187,-1.8937219381332397,-0.8153518003276368,1.551153540611267,-0.0017154852496545914
1.6568548679351807,-2.0355082950987757,-1.894074559211731,-0.8152513068965455,1.5454418659210205,-0.0016048590289514664
1.6568429470062256,-2.0352379284300746,-1.894406795501709,-0.8151477140239258,1.5394729375839233,-0.0016182104693811539
1.6568832397460938,-2.0350986919798792,-1.894595980644226,-0.8150891226581116,1.5334711074829102,-0.0015481154071252945
1.6568968296051025,-2.034905096093649,-1.8948116302490234,-0.8150438827327271,1.5270936489105225,-0.0015638510333459976
1.656826138496399,-2.034835001031393,-1.8950293064117432,-0.815051869755127,1.5202218294143677,-0.0017092863665979507
1.6568713188171387,-2.0346957645811976,-1.8951642513275146,-0.8151546877673645,1.5129050016403198,-0.0017936865435999039
1.6569163799285889,-2.0345808468260707,-1.895312786102295,-0.815096454029419,1.504888892173767,-0.0018938223468225601
1.6569342613220215,-2.03450932125234,-1.8954365253448486,-0.8150564593127747,1.4964314699172974,-0.0020015875445764664
1.6570870876312256,-2.0343758068480433,-1.895552158355713,-0.8150275510600586,1.4880260229110718,-0.0020526091205042007
1.6572835445404053,-2.0343014202513636,-1.895674467086792,-0.8149436277202149,1.479691505432129,-0.0020707289325159195
1.6574468612670898,-2.0342008076109828,-1.8957233428955078,-0.8148462337306519,1.4715090990066528,-0.0021246115313928726
1.6575371026992798,-2.0341907940306605,-1.895817518234253,-0.8147817415050049,1.4636387825012207,-0.002126042042867482
1.657481074333191,-2.0341440639891566,-1.8958685398101807,-0.8148006361773987,1.45610773563385,-0.0021289030658167007
1.657599925994873,-2.0341578922667445,-1.8959240913391113,-0.8147110503963013,1.4485747814178467,-0.002091709767476857
1.6576461791992188,-2.0342189274229945,-1.8961429595947266,-0.8147123616984864,1.44062077999115,-0.002133671437398732
1.6577045917510986,-2.0341531238951625,-1.8963764905929565,-0.8146465581706543,1.4319432973861694,-0.002148930226461232
1.6578545570373535,-2.0341412029662074,-1.8966090679168701,-0.8146478694728394,1.4225995540618896,-0.0021670500384729507
1.657909870147705,-2.0341741047301234,-1.8967019319534302,-0.8146074575236817,1.4125831127166748,-0.002224747334615529
1.6579084396362305,-2.0341106853880824,-1.896880030632019,-0.8145746153644104,1.4020737409591675,-0.0021231810199182632
1.657989501953125,-2.034128805200094,-1.8969674110412598,-0.8146119874766846,1.3916499614715576,-0.0021126906024377945
1.6580181121826172,-2.03410067180776,-1.8970229625701904,-0.8145787876895447,1.3815302848815918,-0.0020125547992151382
1.6581231355667114,-2.034104963342184,-1.8970783948898315,-0.8145669263652344,1.3694032430648804,-0.0020096937762659195
1.6581066846847534,-2.0340734920897425,-1.8971467018127441,-0.8145520252040406,1.3625388145446777,-0.0019677321063440445
1.6580839157104492,-2.0339447460570277,-1.8972522020339966,-0.814609245663025,1.3535748720169067,-0.0019834677325647476
1.6581544876098633,-2.0337730846800746,-1.8973677158355713,-0.8145595353892823,1.3446446657180786,-0.0020168463336389664
1.6581122875213623,-2.0338193378844203,-1.8976409435272217,-0.8145550054362793,1.3354755640029907,-0.0020392576800745132
1.6581364870071411,-2.0337730846800746,-1.8977681398391724,-0.8145759862712403,1.3263427019119263,-0.0020888487445276382
1.6582279205322266,-2.0338016949095667,-1.8977916240692139,-0.8145259779742737,1.3167238235473633,-0.002072159443990529
1.6581857204437256,-2.0338269672789515,-1.8977704048156738,-0.8145760458758851,1.306915283203125,-0.0020435492144983414
1.6582143306732178,-2.0338059864439906,-1.8977501392364502,-0.8145396870425721,1.2968181371688843,-0.001996819172994435
1.658200740814209,-2.0338059864439906,-1.8977502584457397,-0.8145687145045777,1.2880663871765137,-0.002003494893209279
1.658217191696167,-2.0338627300658167,-1.897709608078003,-0.8144886058619996,1.2791004180908203,-0.0018890539752405289
1.6582262516021729,-2.0338221989073695,-1.8977183103561401,-0.8145687145045777,1.270396113395691,-0.0018089453326624039
1.6582801342010498,-2.033874650994772,-1.8977704048156738,-0.8145595353892823,1.261775255203247,-0.001729313527242482
1.6586084365844727,-2.0338779888548792,-1.8978517055511475,-0.8145215076259156,1.2517844438552856,-0.0016363302813928726
1.6590912342071533,-2.0338937244811,-1.8980621099472046,-0.81462116659198,1.241891860961914,-0.0017107168780725601
1.6595574617385864,-2.033823629418844,-1.8985462188720703,-0.8146101993373414,1.229634404182434,-0.0016239325152795914
1.6600053310394287,-2.0338298283019007,-1.8990302085876465,-0.814659909611084,1.2176940441131592,-0.0016701857196252945
1.6604253053665161,-2.033680101434225,-1.8995558023452759,-0.8146748107722779,1.2042433023452759,-0.0015896002398889664
1.6607941389083862,-2.0336114368834437,-1.9001857042312622,-0.8146794599345704,1.1905136108398438,-0.0016015211688440445
1.6611132621765137,-2.0333949528136195,-1.9007694721221924,-0.8146626514247437,1.1766552925109863,-0.001572910939351857
1.6614429950714111,-2.0332194767394007,-1.901244878768921,-0.8146626514247437,1.1633296012878418,-0.0016029516803186539
1.6617634296417236,-2.033024927178854,-1.9017651081085205,-0.8147099179080506,1.1489512920379639,-0.001561466847554982
1.661890983581543,-2.0329038105406703,-1.9020719528198242,-0.8147218984416504,1.1383429765701294,-0.001511875783101857
1.6620770692825317,-2.0328084431090296,-1.9024277925491333,-0.814643458729126,1.1263713836669922,-0.0015490690814417007
1.6621140241622925,-2.0328170261778773,-1.9026645421981812,-0.8146102589419861,1.114280343055725,-0.0015862623797815445
1.6622883081436157,-2.0327965221800746,-1.9026919603347778,-0.8146193784526368,1.102026104927063,-0.0015657583819788101
1.6624473333358765,-2.0326930485167445,-1.902798056602478,-0.8146284383586426,1.0888795852661133,-0.0015404860125940445
1.6629239320755005,-2.03247131923818,-1.9027352333068848,-0.8145336669734498,1.0752027034759521,-0.0014651457415979507
1.6635336875915527,-2.032332559625143,-1.9027714729309082,-0.8145879072001954,1.060371994972229,-0.0013297239886682632
1.6646403074264526,-2.03218998531484,-1.902843952178955,-0.8146481078914185,1.0444343090057373,-0.001153294240133107
1.6660865545272827,-2.0319839916624964,-1.9030019044876099,-0.8147441309741517,1.0272194147109985,-0.0009606520282190445
1.6678344011306763,-2.031783243218893,-1.9031628370285034,-0.8148880761912842,1.0089482069015503,-0.0007551352130334976
1.6697032451629639,-2.031642576257223,-1.9032725095748901,-0.8150757116130372,0.9897099733352661,-0.0002496878253381851
1.6716572046279907,-2.0315586529173792,-1.903343915939331,-0.815182165508606,0.9701545238494873,0.0005249798996374011
1.6739909648895264,-2.0313884220519007,-1.9034711122512817,-0.8154075902751465,0.9489061236381531,0.0016805052291601896
1.6769134998321533,-2.031013151208395,-1.9038089513778687,-0.8155857485583802,0.9260748028755188,0.003208140842616558
1.6789793968200684,-2.0306884251036585,-1.9039487838745117,-0.8158819240382691,0.9097614288330078,0.004196938127279282
1.682222843170166,-2.0305072269835414,-1.9042999744415283,-0.8161637347987671,0.8843654990196228,0.005547756794840097
1.68391752243042,-2.0303622684874476,-1.9043740034103394,-0.8163483899882813,0.8693532943725586,0.006415138952434063
1.686049222946167,-2.0302797756590785,-1.9044817686080933,-0.8165407937816163,0.8496748208999634,0.007212400436401367
1.6878336668014526,-2.030151506463522,-1.9046108722686768,-0.816730872993805,0.8303143382072449,0.007903771474957466
1.6893013715744019,-2.030067583123678,-1.904794692993164,-0.8169654172709961,0.81145179271698,0.008486747741699219
1.6905649900436401,-2.0300213299193324,-1.905076026916504,-0.8170359891704102,0.7925661206245422,0.00894233025610447
1.6916863918304443,-2.0299087963499964,-1.9055578708648682,-0.8171438735774537,0.773604691028595,0.009357583709061146
1.6926755905151367,-2.029816289941305,-1.9061859846115112,-0.8171964448741456,0.7546113133430481,0.009682671166956425
1.6935145854949951,-2.029781480828756,-1.9069652557373047,-0.8172055047801514,0.7356285452842712,0.009874296374619007
1.694331169128418,-2.0297051868834437,-1.907848596572876,-0.8172464531711121,0.7170701622962952,0.010012936778366566
1.6952120065689087,-2.029600759545797,-1.9088929891586304,-0.8172083061984559,0.6992425322532654,0.010089000687003136
1.6960283517837524,-2.029581209222311,-1.9099386930465698,-0.817181722526886,0.6821855902671814,0.01016545295715332
1.6967206001281738,-2.0295235119261683,-1.9109797477722168,-0.8170000475696106,0.6666772365570068,0.010201454162597656
1.697239637374878,-2.029536863366598,-1.9119460582733154,-0.8169056338122864,0.6520195007324219,0.010133814997971058
1.6978189945220947,-2.0295988521971644,-1.9127545356750488,-0.8167432707599183,0.6382166743278503,0.010072716511785984
1.698164463043213,-2.029405256310934,-1.9134202003479004,-0.8166443270495911,0.6248205304145813,0.00991368293762207
1.6984766721725464,-2.0291220150389613,-1.9141244888305664,-0.8166080874255677,0.6109620332717896,0.009560493752360344
1.6986597776412964,-2.028599878350729,-1.9148173332214355,-0.816615418796875,0.596516489982605,0.009358874522149563
1.6988261938095093,-2.028185030023092,-1.9155875444412231,-0.8166847986033936,0.5807359218597412,0.008970570750534534
1.6990470886230469,-2.027905603448385,-1.9167885780334473,-0.8167824906161805,0.5642505884170532,0.008549611084163189
1.699350118637085,-2.0276218853392542,-1.9184907674789429,-0.816732720737793,0.5468429327011108,0.008371198549866676
1.699645757675171,-2.027447362939352,-1.9205421209335327,-0.8167086404613038,0.5293818116188049,0.008359265513718128
1.6999340057373047,-2.0271321735777796,-1.9228432178497314,-0.8165932458690186,0.5125025510787964,0.008368025533854961
1.7000644207000732,-2.0267421207823695,-1.9249093532562256,-0.8164355319789429,0.49704426527023315,0.008387461304664612
1.7000988721847534,-2.0263482532896937,-1.9268451929092407,-0.8162477773479004,0.4833071529865265,0.008398452773690224
1.7001696825027466,-2.0261484585204066,-1.9285565614700317,-0.8160199683955689,0.4716533124446869,0.008539119735360146
1.7003421783447266,-2.025914331475729,-1.9298912286758423,-0.8158801358989258,0.4615854024887085,0.00864267349243164
1.7005778551101685,-2.025778432885641,-1.930953860282898,-0.8158071798137208,0.4528672397136688,0.008747252635657787
1.7012004852294922,-2.025649686852926,-1.9318771362304688,-0.8158202928355713,0.4446144998073578,0.008714675903320312
1.7020471096038818,-2.025579114953512,-1.9326809644699097,-0.8158081334880372,0.43603116273880005,0.008491185493767262
1.703016996383667,-2.0253755054869593,-1.933294653892517,-0.815803663139679,0.426638126373291,0.007961304858326912
1.703933835029602,-2.024985452691549,-1.9338104724884033,-0.815815882091858,0.41615650057792664,0.007355379872024059
1.70475172996521,-2.0246712170042933,-1.9343879222869873,-0.8158648175052186,0.40371108055114746,0.006622464396059513
1.7054498195648193,-2.024447103539938,-1.934839129447937,-0.8159805697253724,0.39171361923217773,0.005832361988723278
1.7061822414398193,-2.0242582760252894,-1.9352405071258545,-0.8161378067782898,0.3781428337097168,0.005080449394881725
1.7069505453109741,-2.0241524181761683,-1.93564772605896,-0.8163004678538819,0.3635472059249878,0.0044611128978431225
1.707990288734436,-2.023999353448385,-1.9361355304718018,-0.8164926332286377,0.3482106924057007,0.0038363379426300526
1.7091330289840698,-2.024037023583883,-1.936540126800537,-0.8167808812907715,0.3321019411087036,0.0034014545381069183
1.7105302810668945,-2.0240518055357875,-1.9369099140167236,-0.8171476286700745,0.31553441286087036,0.003026519203558564
1.7120041847229004,-2.0240518055357875,-1.9373431205749512,-0.8174382013133545,0.29854312539100647,0.002693608170375228
1.7134343385696411,-2.0240971050658167,-1.9378489255905151,-0.8177142900279541,0.2817170023918152,0.002424029167741537
1.7149877548217773,-2.02406706432485,-1.9383808374404907,-0.8179788154414673,0.2656010389328003,0.002081032143905759
1.7162920236587524,-2.0241624317564906,-1.9389046430587769,-0.818164662723877,0.2510303854942322,0.0016925206873565912
1.7181817293167114,-2.0243035755553187,-1.940094232559204,-0.8185476821712037,0.22711987793445587,0.0011844635009765625
1.7188061475753784,-2.024379869500631,-1.9407871961593628,-0.8185485762408753,0.21816174685955048,0.0008725665975362062
1.719345211982727,-2.024491926232809,-1.941437005996704,-0.8185742658427735,0.21093814074993134,0.0004779478767886758
1.719760775566101,-2.024494787255758,-1.9421221017837524,-0.8184270423701783,0.20494969189167023,0.00018013313820119947
1.7201027870178223,-2.024470945397848,-1.9425811767578125,-0.8184138101390381,0.2008846253156662,-0.00012857118715459137
1.7204148769378662,-2.0244304142394007,-1.942858099937439,-0.8183058065227051,0.19777068495750427,-0.0003641287433069351
1.7206552028656006,-2.024367948571676,-1.942713975906372,-0.8182188433459778,0.1957908272743225,-0.0005491415606897476
1.72072172164917,-2.0239607296385707,-1.9425482749938965,-0.8181615632823487,0.19490554928779602,-0.0008586088763635757
1.7207380533218384,-2.022614141503805,-1.9421310424804688,-0.8183403772166749,0.19508862495422363,-0.0012419859515588882
1.7207937240600586,-2.0199748478331507,-1.9415627717971802,-0.8189903062633057,0.19587041437625885,-0.0018599669085901382
1.7208504676818848,-2.016153951684469,-1.9408642053604126,-0.8200994294932862,0.19748984277248383,-0.0029166380511682632
1.720874547958374,-2.01163448909902,-1.9399479627609253,-0.821381227379181,0.2000826895236969,-0.00502950349916631
1.7208240032196045,-2.0069686375060023,-1.9389069080352783,-0.8224909466556092,0.2034980207681656,-0.008954350148336232
1.720856785774231,-2.0020557842650355,-1.9375731945037842,-0.8232157987407227,0.20782259106636047,-0.015008274708883107
1.7209302186965942,-1.9969598255553187,-1.9360523223876953,-0.8232981723598023,0.21282875537872314,-0.02356893221010381
1.7209302186965942,-1.9914657078185023,-1.934306025505066,-0.8229992550662537,0.218389093875885,-0.034447495137349904
1.7209465503692627,-1.9852243862547816,-1.9320218563079834,-0.8227368158153077,0.22458401322364807,-0.04853183427919561
1.7208731174468994,-1.9791609249510707,-1.9298206567764282,-0.8224483293345948,0.2300485223531723,-0.06257707277406865
1.7208799123764038,-1.9715930424132289,-1.9271737337112427,-0.8221288484385987,0.23573322594165802,-0.07975513139833623
1.7208069562911987,-1.9641314945616664,-1.9248039722442627,-0.821888880138733,0.24012422561645508,-0.09573680559267217
1.7205853462219238,-1.9524160824217738,-1.9211350679397583,-0.8217368882945557,0.24555771052837372,-0.11947137514223272
1.72053062915802,-1.94667448619985,-1.9193761348724365,-0.8217039865306397,0.24753114581108093,-0.13034183183778936
1.7202727794647217,-1.9373790226378382,-1.9164036512374878,-0.8217008870891114,0.25021034479141235,-0.14834911028017217
1.7198256254196167,-1.9277740917601527,-1.9133713245391846,-0.8217159074595948,0.25247612595558167,-0.16668731371034795
1.7193048000335693,-1.9177667103209437,-1.910286784172058,-0.8217750948718567,0.2542818784713745,-0.1856907049762171
1.7186378240585327,-1.9068943462767542,-1.9067329168319702,-0.8218934696963807,0.2558189332485199,-0.20605260530580694
1.717880368232727,-1.897149225274557,-1.9035106897354126,-0.8221231263927002,0.2568458020687103,-0.2244795004474085
1.7169184684753418,-1.8871008358397425,-1.9000664949417114,-0.8222878736308594,0.2576490640640259,-0.24333745638002569
1.7157745361328125,-1.8757225475706996,-1.8960455656051636,-0.8225205701640625,0.25843822956085205,-0.26493913332094365
1.714593529701233,-1.8652473888792933,-1.8919018507003784,-0.8227532666972657,0.25897106528282166,-0.28564531007875615
1.7134286165237427,-1.8548947773375453,-1.8876984119415283,-0.8229497236064454,0.25936582684516907,-0.3062222639666956
1.712348461151123,-1.844792982141012,-1.8833876848220825,-0.8230818671039124,0.25969159603118896,-0.3264244238482874
1.7113559246063232,-1.8353225193419398,-1.879163384437561,-0.8232456606677552,0.2598778307437897,-0.34591466585268194
1.710415005683899,-1.8268820248045863,-1.8755931854248047,-0.8233490747264405,0.2600322365760803,-0.3633382956134241
1.7095800638198853,-1.817472597161764,-1.8718338012695312,-0.823408917789795,0.26002031564712524,-0.38160545030702764
1.7088627815246582,-1.809216638604635,-1.8686169385910034,-0.8234856885722657,0.26002323627471924,-0.3974259535418909
1.7081468105316162,-1.801429887811178,-1.8655033111572266,-0.8235410016826172,0.2599380612373352,-0.4117501417743128
1.7074652910232544,-1.7939149341978968,-1.8627219200134277,-0.8235936325839539,0.25989559292793274,-0.42494279543031865
1.7067855596542358,-1.7871204815306605,-1.8601356744766235,-0.8235891622355958,0.2598157525062561,-0.4369261900531214
1.7060683965682983,-1.7810207806029261,-1.8579025268554688,-0.8236324948123475,0.2597109079360962,-0.44784242311586553
1.7053251266479492,-1.7756816349425257,-1.8556807041168213,-0.8237122458270569,0.25964024662971497,-0.4581254164325159
1.7044190168380737,-1.771069665948385,-1.8532363176345825,-0.8239917320064087,0.2595505714416504,-0.4676478544818323
